code,token,surp,mean_rt,entropy,entred,rt_spill_over,rt_spill_over_inc_unk
32063,were,9.098566055297852,352.04812499999997,9.48952293395996,0.6388521194458008,351.409375,351.409375
32064,stuck,15.989432334899902,351.409375,9.48935890197754,0.0001640319824218,,424.458125
32066,We,11.069371223449709,347.0625,10.20405101776123,0.0,,368.114375
32068,budge,18.29243278503418,290.969375,9.489381790161133,0.5883693695068359,,296.610625
32070,I,10.48078727722168,293.70875,10.20405101776123,0.0,291.16625,291.16625
32071,heard,14.667195320129396,291.16625,10.119888305664062,0.0841627120971679,272.300625,272.300625
32072,a,5.707126617431641,272.300625,9.489544868469238,0.6303434371948242,270.100625,270.100625
32073,cry,17.69154930114746,270.100625,9.489356994628906,0.000187873840332,250.77,250.77
32074,from,8.200828552246094,250.77,9.489356994628906,0.0,287.085625,287.085625
32075,a,5.70707893371582,287.085625,9.489356994628906,0.0,,324.595625
32077,as,7.971673488616943,533.683125,9.489356994628906,0.0,321.773125,321.773125
32078,a,5.70707893371582,321.773125,9.489356994628906,0.0,408.00937500000003,408.00937500000003
32079,pillar,18.04801368713379,408.00937500000003,9.489356994628906,0.0,303.963125,303.963125
32080,of,5.1755690574646,303.963125,9.489356994628906,0.0,259.106875,259.106875
32081,flame,18.498554229736328,259.106875,9.489356994628906,0.0,297.794375,297.794375
32082,leaped,16.987661361694336,297.794375,9.489356994628906,0.0,338.43062499999996,338.43062499999996
32083,from,8.200828552246094,338.43062499999996,9.489356994628906,0.0,372.815,372.815
32084,a,5.70707893371582,372.815,9.489356994628906,0.0,,293.338125
32086,and,5.797372817993164,296.92375,9.489356994628906,0.0,,458.37375
32088,the,4.269806385040283,353.754375,9.489356994628906,0.0,,301.958125
32090,bare,18.811811447143555,367.766875,9.489356994628906,0.0,,361.78125
32092,He,11.038763999938965,367.98125,10.20405101776123,0.0,,417.174375
32094,to,5.420111656188965,381.11875,9.489377975463867,0.5781440734863281,310.29625,310.29625
32095,the,4.269806385040283,310.29625,9.489356994628906,2.09808349609375e-05,316.39,316.39
32096,rail,17.118120193481445,316.39,9.489356994628906,0.0,402.836875,402.836875
32097,and,5.797372817993164,402.836875,9.489356994628906,0.0,387.3025,387.3025
32098,leaped,16.987661361694336,387.3025,9.489356994628906,0.0,427.31125,427.31125
32099,overboard,18.974016189575195,427.31125,9.489356994628906,0.0,364.73499999999996,364.73499999999996
32100,into,9.974893569946287,364.73499999999996,9.489356994628906,0.0,327.76375,327.76375
32101,the,4.269806385040283,327.76375,9.489356994628906,0.0,,577.8306249999999
32104,One,12.02956771850586,323.013125,10.20405101776123,0.0,330.784375,330.784375
32105,especially,12.97451877593994,330.784375,10.117597579956056,0.0864534378051757,428.0175,428.0175
