code,token,surp,mean_rt,entropy,entred,rt_spill_over,rt_spill_over_inc_unk
26301,and,4.580826759338379,288.9104761904762,8.867134094238281,1.128148078918457,265.53714285714284,265.53714285714284
26302,in,7.284794807434082,265.53714285714284,10.3981294631958,0.0,265.28666666666663,265.28666666666663
26303,the,1.9822142124176023,265.28666666666663,8.209650039672852,2.188479423522949,349.2471428571429,349.2471428571429
26304,mountains,16.779760360717773,349.2471428571429,10.14661979675293,0.0,,344.4495238095238
26306,on,6.6011152267456055,307.2595238095238,7.165168762207031,0.0,289.6895238095238,289.6895238095238
26307,the,1.495820164680481,289.6895238095238,7.549023628234863,0.0,,334.1085714285714
26311,where,13.120315551757812,388.9690476190476,9.282392501831056,1.0680465698242188,,331.68333333333334
26314,must,11.74632740020752,336.45428571428573,9.62881565093994,1.1818456649780271,313.1352380952381,313.1352380952381
26315,be,2.112427234649658,313.1352380952381,7.467349052429199,2.161466598510742,286.4152380952381,286.4152380952381
26316,the,4.880245208740234,286.4152380952381,10.305330276489258,0.0,,350.5290476190476
26318,pit,13.682953834533691,359.43142857142857,9.768094062805176,1.1674938201904297,292.8985714285714,292.8985714285714
26319,of,3.444133996963501,292.8985714285714,6.109441757202148,3.6586523056030273,300.8833333333333,300.8833333333333
26320,which,8.555008888244629,300.8833333333333,9.583040237426758,0.0,,281.93285714285713
26323,and,4.599294662475586,315.5747619047619,9.257804870605469,1.3012990951538086,367.90999999999997,367.90999999999997
26324,the,3.5452847480773926,367.90999999999997,10.318079948425291,0.0,,320.1580952380952
26326,Lake,15.992609977722168,318.94666666666666,10.20315933227539,0.8927907943725586,333.88142857142856,333.88142857142856
26327,of,6.454825401306152,333.88142857142856,10.63338851928711,0.0,,310.4271428571429
26330,walking,15.81936740875244,338.29714285714283,10.350439071655272,0.0,387.7257142857143,387.7257142857143
26331,in,3.8729357719421382,387.7257142857143,8.355443000793457,1.9949960708618164,,334.1
26333,he,12.500356674194336,292.99571428571426,9.4479398727417,0.0,299.56904761904764,299.56904761904764
26334,became,9.085628509521484,299.56904761904764,8.470949172973633,0.9769906997680664,310.5057142857143,310.5057142857143
26335,familiar,13.268768310546877,310.5057142857143,9.845497131347656,0.0,280.37142857142857,280.37142857142857
26336,with,0.0416132025420665,280.37142857142857,0.2308832705020904,9.614613860845566,,269.06857142857143
26338,who,10.423967361450195,350.46761904761905,9.97064208984375,0.0,,326.9904761904762
26340,chiefly,17.791322708129883,334.6590476190476,10.009591102600098,0.0,339.7990476190476,339.7990476190476
26341,in,4.139186382293701,339.7990476190476,8.154948234558105,1.854642868041992,362.16999999999996,362.16999999999996
26342,Drew,21.167627334594727,362.16999999999996,7.612096786499023,0.542851448059082,629.2061904761905,629.2061904761905
26343,Centennial,22.891651153564453,629.2061904761905,3.9006500244140634,3.711446762084961,395.30095238095237,395.30095238095237
26344,Church,17.25360870361328,395.30095238095237,6.016619682312012,0.0,343.9323809523809,343.9323809523809
26345,with,8.230094909667969,343.9323809523809,5.959178447723389,0.057441234588623,427.9271428571428,427.9271428571428
26346,its,5.55416202545166,427.9271428571428,7.957317352294922,0.0,290.68809523809523,290.68809523809523
26347,high,9.722450256347656,290.68809523809523,11.63596248626709,0.0,,326.72523809523807
26349,and,4.460168838500977,314.84476190476187,8.749828338623047,2.2098464965820312,,296.8880952380952
26351,There,8.445242881774902,285.7590476190476,9.515584945678713,0.0,270.7580952380952,270.7580952380952
26352,was,4.154367446899414,270.7580952380952,3.719014406204224,5.796570539474487,324.23523809523806,324.23523809523806
26353,no,2.865323781967163,324.23523809523806,5.52707052230835,0.0,336.1,336.1
26354,church,16.263837814331055,336.1,10.713472366333008,0.0,313.66238095238094,313.66238095238094
26355,like,10.28257942199707,313.66238095238094,5.759457111358643,4.954015254974365,258.24571428571426,258.24571428571426
26356,Drew,20.99287223815918,258.24571428571426,7.811695098876953,0.0,,290.77714285714285
26358,no,15.039179801940918,336.997619047619,6.194999694824219,0.0,,291.3066666666667
26360,like,12.273462295532228,298.1066666666667,7.993185997009277,3.596048355102539,,277.1338095238095
26362,who,9.422036170959473,318.9109523809524,8.6801176071167,0.0,299.292380952381,299.292380952381
26363,was,5.564445018768311,299.292380952381,9.494487762451172,0.0,308.6580952380952,308.6580952380952
26364,intimate,14.297505378723145,308.6580952380952,10.01270866394043,0.0,327.53000000000003,327.53000000000003
26365,with,6.388794898986816,327.53000000000003,8.011667251586914,2.001041412353516,,321.74285714285713
26367,and,4.886539459228516,394.43523809523805,9.515276908874512,0.0,352.2309523809524,352.2309523809524
